"state","communityname","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell"
46,"Pierrecity",0.01,0.21,0,0,0,0.05,0.04,0,0,0,0,0.94,0.01
42,"Altoonacity",0.03,0.26,0,0.12,0.13,0.24,0.2,0.01,0.01,0.02,0.01,0.95,0.02
6,"Rialtocity",0.06,0.41,0.06,0.41,0.46,0.54,0.58,0.37,0.37,0.39,0.39,0.59,0.33
5,"Springdalecity",0,0.07,0,0.57,0.67,0.65,0.76,0.06,0.07,0.06,0.06,0.96,0.06
28,"Jacksoncity",0.38,0.87,0.01,0.64,0.71,0.71,0.68,0.05,0.04,0.04,0.04,0.96,0.03
28,"McCombcity",0.03,0.87,0,0,0.17,0.14,0.12,0,0.01,0,0,0.98,0.02
37,"ElizabethCitycity",0.02,0.7,0,0.87,0.64,0.53,0.45,0.03,0.02,0.02,0.01,0.95,0.03
9,"Suffieldtown",0,0.03,0,0.33,0.25,0.34,0.35,0.09,0.06,0.07,0.07,0.9,0.04
53,"MosesLakecity",0,0.15,0,0.65,0.52,0.55,0.48,0.28,0.2,0.19,0.15,0.72,0.19
39,"Kentcity",0.01,0.37,0.01,0.72,0.74,0.7,0.64,0.24,0.22,0.19,0.16,0.88,0.04
6,"LaPalmacity",0,0.07,0.03,0.36,0.33,0.46,0.52,0.69,0.56,0.71,0.73,0.37,0.41
38,"Jamestowncity",0,0.09,0,0.38,0.39,0.39,0.37,0.03,0.03,0.03,0.02,0.89,0.02
6,"LosAlamitoscity",0,0.17,0.01,0.2,0.29,0.43,0.42,0.17,0.22,0.29,0.26,0.7,0.09
34,"Roxburytownship",0,0.05,0.01,0.11,0.18,0.21,0.22,0.06,0.08,0.09,0.08,0.84,0.08
36,"Binghamtoncity",0.03,0.28,0.02,0.56,0.53,0.53,0.5,0.23,0.2,0.17,0.15,0.84,0.08
12,"PanamaCitycity",0.03,0.32,0.01,0.29,0.23,0.24,0.46,0.06,0.04,0.04,0.07,0.92,0.06
25,"Weymouthtown",0.01,0.12,0.02,0.29,0.27,0.28,0.27,0.09,0.08,0.07,0.06,0.93,0.02
18,"Jaspercity",0,0.05,0,0,0.24,0.2,0.17,0,0.01,0,0,0.95,0.02
12,"DaytonaBeachcity",0.08,0.65,0.03,0.37,0.38,0.39,0.39,0.18,0.17,0.15,0.14,0.86,0.06
51,"Hopewellcity",0.03,0.49,0,0.23,0.17,0.24,0.28,0.04,0.03,0.04,0.04,0.93,0.03
39,"NewPhiladelphiacity",0,0.09,0,0,0,0.08,0.19,0,0,0,0.01,0.98,0.01
48,"UniversityParkcity",0,0.02,0.01,0.75,0.85,0.78,0.75,0.27,0.27,0.22,0.2,0.9,0.05
34,"Roselleborough",0.02,0.41,0.02,0.18,0.26,0.37,0.42,0.19,0.23,0.3,0.31,0.65,0.22
45,"Sumtercity",0.05,0.54,0.01,0.49,0.43,0.39,0.41,0.06,0.05,0.04,0.04,0.93,0.03
48,"Cleburnecity",0.01,0.17,0.01,0.31,0.38,0.4,0.54,0.09,0.09,0.09,0.11,0.86,0.11
34,"Florencetownship",0,0.18,0,0.11,0.33,0.29,0.27,0.03,0.07,0.06,0.05,0.86,0.07
9,"Monroetown",0,0.02,0.01,0.04,0.04,0.03,0.07,0.01,0.01,0.01,0.02,0.85,0.05
34,"Aberdeentownship",0,0.14,0.01,0.32,0.33,0.4,0.41,0.18,0.16,0.18,0.17,0.8,0.07
6,"Maywoodcity",0.04,0.72,0.11,0.39,0.47,0.5,0.59,1,1,1,1,0,1
40,"PoncaCitycity",0.01,0.1,0,0.13,0.2,0.19,0.24,0.01,0.01,0.01,0.01,0.95,0.04
48,"Waxahachiecity",0.02,0.43,0,0.39,0.43,0.44,0.6,0.07,0.07,0.06,0.08,0.81,0.11
25,"Hollistontown",0,0.02,0,0.11,0.14,0.19,0.16,0.03,0.03,0.04,0.03,0.92,0.01
25,"Milfordtown",0.01,0.19,0.02,0.41,0.42,0.37,0.34,0.28,0.25,0.2,0.17,0.74,0.23
49,"CedarCitycity",0,0.09,0,0.2,0.32,0.26,0.24,0.01,0.01,0.01,0.01,0.91,0
34,"FairLawnborough",0,0.03,0.03,0.24,0.27,0.29,0.39,0.28,0.27,0.27,0.33,0.67,0.17
34,"Teanecktownship",0.01,0.12,0.04,0.29,0.33,0.39,0.41,0.36,0.35,0.38,0.36,0.68,0.13
12,"Largocity",0.01,0.1,0.03,0.25,0.32,0.3,0.29,0.11,0.12,0.1,0.09,0.89,0.04
27,"Robbinsdalecity",0,0.12,0,0.06,0.09,0.21,0.41,0.01,0.01,0.03,0.05,0.92,0.03
9,"Derbytown",0,0.12,0.01,0.1,0.13,0.3,0.33,0.07,0.08,0.17,0.17,0.68,0.18
6,"SanFernandocity",0.03,0.53,0.07,0.46,0.52,0.56,0.59,1,1,1,1,0,1
29,"Kirkwoodcity",0,0.05,0,0.18,0.15,0.19,0.31,0.03,0.02,0.02,0.03,0.94,0.04
18,"BeechGrovecity",0,0.14,0,0,0.06,0.17,0.23,0,0,0.01,0.01,0.96,0.04
6,"Claremontcity",0.01,0.13,0.03,0.26,0.35,0.46,0.46,0.22,0.26,0.31,0.29,0.71,0.09
29,"Washingtoncity",0,0.06,0,1,0.91,0.75,0.63,0.08,0.05,0.04,0.03,0.97,0.02
34,"Piscatawaytownship",0.02,0.22,0.06,0.39,0.49,0.59,0.59,0.5,0.56,0.6,0.55,0.6,0.2
41,"WestLinncity",0,0.05,0,0.25,0.2,0.18,0.18,0.07,0.05,0.04,0.04,0.95,0.03
39,"Hamiltoncity",0.04,0.27,0,0.41,0.39,0.32,0.33,0.02,0.02,0.01,0.01,0.98,0.02
25,"Fitchburgcity",0.04,0.44,0.02,0.23,0.28,0.34,0.37,0.12,0.13,0.14,0.14,0.67,0.25
39,"Vermilioncity",0,0.06,0,0.07,0.17,0.21,0.21,0.01,0.03,0.03,0.03,0.95,0.02
42,"Hanoverborough",0,0.11,0,0.27,0.31,0.3,0.25,0.02,0.02,0.02,0.01,0.96,0.01
9,"Torringtontown",0.01,0.16,0.02,0.13,0.13,0.19,0.23,0.06,0.06,0.07,0.08,0.82,0.08
55,"Janesvillecity",0.02,0.13,0.01,0.21,0.22,0.27,0.33,0.03,0.03,0.03,0.03,0.95,0.03
34,"Voorheestownship",0,0.06,0.02,0.27,0.29,0.36,0.42,0.18,0.17,0.19,0.2,0.78,0.08
48,"MountPleasantcity",0,0.15,0.01,0.37,0.61,0.68,0.85,0.31,0.44,0.45,0.51,0.73,0.39
37,"Sanfordcity",0.02,0.56,0,0.45,0.43,0.65,0.64,0.06,0.05,0.07,0.06,0.95,0.07
1,"MountainBrookcity",0,0,0,0.4,0.31,0.32,0.28,0.09,0.06,0.06,0.05,0.94,0.02
44,"Portsmouthtown",0,0.03,0,0.05,0.06,0.1,0.22,0.01,0.01,0.02,0.03,0.89,0.01
48,"PortLavacacity",0,0.17,0.01,0.57,0.46,0.66,0.7,0.28,0.2,0.26,0.26,0.32,0.36
12,"DelrayBeachcity",0.05,0.44,0.05,0.33,0.53,0.57,0.66,0.33,0.46,0.46,0.48,0.71,0.29
25,"Westontown",0,0.04,0.01,0.18,0.17,0.26,0.36,0.11,0.09,0.12,0.16,0.85,0.04
34,"Millburntownship",0,0.04,0.02,0.27,0.3,0.3,0.33,0.25,0.24,0.22,0.23,0.73,0.08
12,"Dunedincity",0.01,0.06,0.02,0.12,0.13,0.12,0.15,0.06,0.06,0.05,0.05,0.89,0.04
6,"Stocktoncity",0.2,0.44,0.32,0.32,0.47,0.6,0.71,0.51,0.66,0.76,0.83,0.36,0.73
36,"Greenburghtown",0.03,0.18,0.1,0.43,0.51,0.52,0.51,0.54,0.57,0.52,0.48,0.65,0.19
48,"Plainviewcity",0.01,0.22,0.01,0.3,0.26,0.33,0.45,0.15,0.11,0.13,0.16,0.36,0.42
34,"ElmwoodParkborough",0,0.06,0.02,0.29,0.31,0.33,0.34,0.4,0.38,0.36,0.35,0.49,0.31
34,"VentnorCitycity",0,0.17,0.01,0.11,0.21,0.2,0.23,0.06,0.1,0.09,0.1,0.77,0.05
36,"Rochestercity",0.55,1,0.1,0.35,0.37,0.42,0.46,0.15,0.14,0.15,0.15,0.76,0.16
53,"Redmondcity",0.01,0.11,0.02,0.5,0.48,0.52,0.52,0.33,0.28,0.28,0.26,0.83,0.11
6,"Placentiacity",0.02,0.28,0.05,0.46,0.52,0.59,0.64,0.62,0.62,0.63,0.63,0.53,0.6
35,"Hobbscity",0.02,0.27,0.01,0.19,0.2,0.34,0.43,0.08,0.07,0.12,0.14,0.56,0.24
34,"Montclairtownship",0.02,0.33,0.03,0.33,0.42,0.47,0.47,0.26,0.29,0.29,0.27,0.82,0.05
6,"Cerescity",0.01,0.18,0.02,0.3,0.33,0.37,0.47,0.26,0.25,0.26,0.3,0.61,0.34
41,"Corvalliscity",0.01,0.1,0.03,1,0.99,0.95,0.87,0.75,0.62,0.54,0.45,0.81,0.11
55,"MenomoneeFallsvillage",0,0.04,0,0.04,0.05,0.08,0.09,0.01,0.01,0.01,0.01,0.95,0.02
34,"NorthBergentownship",0.03,0.32,0.13,0.25,0.3,0.35,0.42,0.68,0.72,0.76,0.85,0.01,0.95
1,"Mobilecity",0.29,0.62,0.03,0.56,0.56,0.57,0.55,0.08,0.07,0.07,0.06,0.94,0.04
22,"Houmacity",0.04,0.46,0,0,0.06,0.11,0.33,0,0,0,0.01,0.77,0.07
12,"Oviedocity",0,0.25,0,0.42,0.41,0.52,0.58,0.12,0.1,0.12,0.12,0.85,0.04
18,"TerreHautecity",0.03,0.23,0.01,0.75,0.7,0.66,0.73,0.13,0.11,0.09,0.09,0.93,0.05
25,"Ashlandtown",0,0.12,0.01,0.15,0.25,0.25,0.26,0.07,0.1,0.09,0.09,0.87,0.08
8,"Arvadacity",0.02,0.13,0.02,0.43,0.37,0.39,0.44,0.1,0.08,0.07,0.08,0.89,0.06
6,"Corcorancity",0.02,0.75,0.01,0.34,0.41,0.36,0.43,0.38,0.4,0.32,0.36,0.23,0.51
34,"Hillsidetownship",0.02,0.44,0.03,0.2,0.3,0.38,0.44,0.29,0.38,0.45,0.47,0.51,0.41
25,"Walpoletown",0,0.05,0.01,0.09,0.17,0.21,0.23,0.03,0.05,0.06,0.06,0.9,0.06
6,"SanLeandrocity",0.02,0.12,0.08,0.28,0.33,0.43,0.47,0.33,0.35,0.41,0.41,0.59,0.26
9,"Watertowntown",0,0.06,0.01,0.14,0.14,0.13,0.13,0.09,0.08,0.07,0.06,0.77,0.1
49,"PleasantGrovecity",0,0.05,0,0.45,0.48,0.44,0.47,0.04,0.04,0.03,0.03,0.94,0.04
13,"PeachtreeCitycity",0,0.08,0.01,0.96,0.91,0.8,0.74,0.31,0.26,0.21,0.17,0.9,0.05
9,"Avontown",0,0.01,0.01,0.24,0.37,0.4,0.43,0.1,0.13,0.13,0.13,0.89,0.04
34,"Jeffersontownship",0,0.05,0.01,0.02,0.06,0.11,0.11,0.01,0.02,0.03,0.02,0.88,0.05
2,"Anchoragecity",0.1,0.27,0.09,0.38,0.45,0.53,0.54,0.16,0.16,0.17,0.16,0.84,0.09
25,"WestSpringfieldtown",0.01,0.19,0.01,0.3,0.29,0.38,0.35,0.11,0.1,0.12,0.1,0.84,0.08
34,"Morristowntown",0.01,0.49,0.02,0.63,0.8,0.74,0.74,0.87,0.97,0.8,0.74,0.62,0.41
27,"Northfieldcity",0.01,0.25,0,0.52,0.56,0.56,0.68,0.1,0.1,0.09,0.1,0.92,0.03
48,"Templecity",0.03,0.31,0.01,0.23,0.22,0.32,0.43,0.04,0.04,0.05,0.06,0.79,0.09
48,"SanJuancity",0.01,0.17,0.02,0.27,0.37,0.39,0.46,0.49,0.59,0.58,0.62,0,1
18,"Greenwoodcity",0,0.07,0,0.71,0.68,0.68,0.61,0.12,0.1,0.09,0.08,0.95,0.04
48,"Lamesacity",0.01,0.2,0,0.06,0.15,0.12,0.28,0.01,0.03,0.02,0.05,0.25,0.43
39,"Salemcity",0,0.06,0,0.31,0.23,0.19,0.16,0.03,0.02,0.01,0.01,0.95,0.01
25,"Franklintown",0,0.05,0,0.32,0.3,0.39,0.36,0.08,0.06,0.08,0.06,0.93,0.04
12,"Eustiscity",0.01,0.3,0,0.16,0.15,0.13,0.16,0.04,0.04,0.03,0.03,0.94,0.01
42,"Scrantoncity",0.03,0.18,0.01,0.25,0.27,0.33,0.34,0.05,0.04,0.05,0.04,0.9,0.04
6,"Oxnardcity",0.12,0.4,0.3,0.41,0.46,0.5,0.53,0.91,0.88,0.87,0.85,0.09,1
34,"Bergenfieldborough",0,0.07,0.03,0.25,0.33,0.4,0.46,0.37,0.42,0.46,0.48,0.59,0.22
6,"Perriscity",0.02,0.32,0.03,0.33,0.41,0.49,0.56,0.43,0.46,0.5,0.53,0.43,0.6
37,"Albemarlecity",0.01,0.39,0,0.3,0.22,0.37,0.47,0.03,0.02,0.03,0.04,0.95,0.06
47,"Memphiscity",1,0.94,0.06,0.5,0.5,0.56,0.57,0.05,0.04,0.04,0.04,0.95,0.04
18,"Lawrencecity",0.01,0.27,0,0.24,0.19,0.31,0.28,0.05,0.03,0.05,0.04,0.94,0.06
34,"RidgefieldParkvillage",0,0.17,0.01,0.28,0.3,0.35,0.35,0.28,0.27,0.28,0.26,0.69,0.17
34,"Hammontontown",0.01,0.2,0,0.06,0.09,0.13,0.11,0.03,0.03,0.04,0.03,0.71,0.2
55,"Germantownvillage",0,0.04,0,0,0.03,0.18,0.15,0,0,0.02,0.02,0.96,0.04
22,"Monroecity",0.18,1,0,0.57,0.73,0.81,0.73,0.05,0.06,0.06,0.05,0.93,0.03
24,"Frederickcity",0.03,0.39,0.01,0.82,0.7,0.67,0.65,0.19,0.14,0.12,0.11,0.92,0.06
53,"MountVernoncity",0.01,0.22,0.01,0.25,0.32,0.36,0.46,0.12,0.14,0.14,0.16,0.83,0.16
34,"Hillsboroughtownship",0,0.07,0.02,0.18,0.31,0.41,0.45,0.11,0.16,0.19,0.19,0.83,0.06
6,"Hillsboroughtown",0,0.05,0.01,0.29,0.32,0.35,0.33,0.42,0.4,0.4,0.35,0.56,0.2
6,"Orangecity",0.04,0.2,0.15,0.6,0.63,0.66,0.69,0.84,0.78,0.75,0.72,0.53,0.59
13,"Waycrosscity",0.03,0.59,0,0,0.21,0.4,0.68,0,0.01,0.02,0.02,0.97,0
39,"Mentorcity",0,0.03,0.01,0.14,0.14,0.13,0.11,0.03,0.02,0.02,0.02,0.93,0.03
34,"WestNewYorktown",0.04,0.49,0.15,0.3,0.35,0.4,0.5,1,1,1,1,0,1
6,"MillValleycity",0,0.21,0.01,0.18,0.18,0.24,0.27,0.14,0.12,0.15,0.15,0.86,0.03
48,"LiveOakcity",0,0.06,0,0.27,0.22,0.26,0.34,0.11,0.08,0.08,0.1,0.73,0.08
35,"Portalescity",0,0.18,0,0.44,0.61,0.75,0.74,0.2,0.24,0.28,0.25,0.54,0.25
42,"Fallstownship",0.01,0.13,0.01,0.24,0.31,0.32,0.33,0.06,0.07,0.06,0.06,0.92,0.04
51,"Manassascity",0.01,0.23,0.01,0.3,0.5,0.6,0.71,0.16,0.23,0.25,0.28,0.83,0.17
6,"PalosVerdesEstatescity",0,0,0.01,0.45,0.37,0.47,0.47,0.53,0.38,0.44,0.4,0.67,0.19
6,"Mantecacity",0.02,0.27,0.02,0.25,0.33,0.39,0.41,0.12,0.14,0.15,0.15,0.77,0.16
53,"Tacomacity",0.12,0.31,0.09,0.27,0.34,0.48,0.51,0.15,0.16,0.21,0.2,0.83,0.15
25,"Harwichtown",0,0.05,0,0.34,0.25,0.2,0.25,0.09,0.06,0.04,0.05,0.91,0.04
36,"Kingstoncity",0.02,0.37,0.01,0.23,0.24,0.26,0.33,0.08,0.07,0.07,0.08,0.86,0.05
1,"Athenscity",0.01,0.22,0,0.41,0.3,0.29,0.65,0.04,0.02,0.02,0.04,0.96,0.02
45,"Greercity",0.01,0.47,0,0.53,0.59,0.62,0.52,0.02,0.02,0.02,0.01,0.97,0.03
53,"WallaWallacity",0.01,0.18,0.01,0.44,0.56,0.59,0.63,0.2,0.22,0.21,0.21,0.81,0.2
37,"Goldsborocity",0.06,0.75,0.01,0.53,0.58,0.51,0.49,0.07,0.07,0.05,0.05,0.93,0.03
22,"LakeCharlescity",0.08,0.48,0,0.35,0.3,0.36,0.44,0.02,0.02,0.02,0.02,0.81,0.06
41,"Salemcity",0.06,0.25,0.04,0.46,0.52,0.57,0.59,0.18,0.18,0.18,0.17,0.86,0.12
34,"Hobokencity",0.04,0.72,0.04,0.33,0.34,0.39,0.46,0.39,0.35,0.37,0.39,0.29,0.57
36,"Syracusecity",0.27,0.84,0.07,0.52,0.51,0.49,0.45,0.23,0.2,0.17,0.15,0.82,0.11
12,"Sunrisecity",0.01,0.12,0.07,0.23,0.27,0.34,0.38,0.26,0.27,0.31,0.32,0.69,0.12
10,"Dovercity",0.03,0.56,0.01,0.24,0.27,0.33,0.35,0.06,0.06,0.07,0.07,0.88,0.05
29,"Crestwoodcity",0,0.04,0,0.04,0.03,0.04,0.14,0.01,0.01,0.01,0.03,0.94,0.06
9,"Clintontown",0,0.11,0,0.46,0.37,0.38,0.35,0.09,0.06,0.06,0.05,0.92,0.08
34,"Brigantinecity",0,0.14,0,0.39,0.49,0.54,0.59,0.15,0.17,0.17,0.17,0.82,0.11
25,"Gardnercity",0.01,0.24,0.01,0.18,0.16,0.15,0.23,0.11,0.09,0.07,0.1,0.72,0.09
34,"GlenRockborough",0,0.05,0.01,0.21,0.59,0.54,0.5,0.14,0.35,0.29,0.24,0.81,0.07
25,"Westwoodtown",0,0.04,0.01,0.14,0.13,0.2,0.22,0.08,0.06,0.09,0.09,0.85,0.03
34,"Jacksontownship",0.01,0.16,0.01,0.14,0.14,0.17,0.18,0.06,0.06,0.06,0.06,0.83,0.07
42,"Middletowntownship",0.01,0.08,0.01,0.1,0.14,0.23,0.32,0.03,0.03,0.05,0.06,0.9,0.04
28,"Starkvillecity",0.03,0.94,0.01,1,1,1,1,0.38,0.33,0.29,0.25,0.9,0.1
34,"Bridgetoncity",0.05,1,0,0.14,0.2,0.22,0.27,0.03,0.04,0.04,0.05,0.82,0.1
39,"Troycity",0.01,0.16,0,0.89,0.66,0.57,0.54,0.08,0.05,0.04,0.04,0.96,0.03
33,"Laconiacity",0.01,0.21,0,0.04,0.04,0.07,0.13,0.01,0.01,0.01,0.02,0.86,0.03
6,"AppleValleytown",0.02,0.18,0.02,0.15,0.17,0.2,0.27,0.06,0.06,0.07,0.08,0.82,0.07
25,"Pittsfieldcity",0.03,0.24,0.01,0.18,0.24,0.24,0.23,0.05,0.06,0.06,0.05,0.88,0.05
48,"Grapevinecity",0,0.06,0.01,0.42,0.42,0.52,0.56,0.08,0.07,0.08,0.08,0.9,0.06
34,"Haddontownship",0,0.11,0,0.29,0.29,0.32,0.27,0.07,0.06,0.06,0.05,0.91,0.04
33,"Merrimacktown",0,0.09,0.01,0.17,0.18,0.18,0.29,0.04,0.04,0.04,0.06,0.9,0.04
6,"Palmdalecity",0.04,0.29,0.06,0.44,0.49,0.53,0.6,0.42,0.4,0.4,0.41,0.63,0.28
6,"ElSegundocity",0,0.06,0.01,0.4,0.35,0.43,0.43,0.37,0.28,0.31,0.29,0.76,0.13
6,"GardenGrovecity",0.06,0.21,0.29,0.54,0.61,0.71,0.79,1,1,1,1,0.31,0.85
34,"CliffsideParkborough",0,0.11,0.04,0.41,0.48,0.49,0.51,0.9,0.91,0.85,0.81,0.25,0.48
22,"Shreveportcity",0.39,0.83,0.01,0.45,0.45,0.47,0.45,0.03,0.03,0.03,0.02,0.97,0.03
21,"Danvillecity",0.01,0.29,0,0.19,0.49,0.61,0.6,0.01,0.02,0.02,0.02,0.98,0.01
6,"Highlandcity",0.03,0.41,0.03,0.3,0.45,0.49,0.6,0.24,0.32,0.32,0.36,0.66,0.28
12,"DeerfieldBeachcity",0.03,0.31,0.05,0.21,0.25,0.29,0.36,0.23,0.24,0.24,0.28,0.75,0.19
36,"Uticacity",0.08,0.5,0.02,0.47,0.39,0.37,0.38,0.18,0.13,0.11,0.11,0.76,0.14
45,"Aikencity",0.02,0.37,0,0.31,0.35,0.29,0.32,0.03,0.03,0.02,0.02,0.96,0.03
6,"Fullertoncity",0.05,0.21,0.18,0.47,0.55,0.58,0.62,0.78,0.8,0.77,0.75,0.46,0.56
29,"Berkeleycity",0.02,0.66,0,0.14,0.43,0.49,0.41,0.01,0.02,0.03,0.02,0.96,0.03
27,"Minneapoliscity",0.47,0.73,0.15,0.59,0.64,0.69,0.72,0.25,0.24,0.24,0.23,0.85,0.11
21,"Florencecity",0,0.1,0,0.52,0.88,0.77,0.67,0.07,0.1,0.08,0.06,0.96,0.04
36,"Oneontacity",0,0.2,0,0.28,0.3,0.26,0.34,0.06,0.06,0.05,0.06,0.9,0.04
6,"Carpinteriacity",0,0.11,0.02,0.5,0.55,0.56,0.63,0.65,0.63,0.59,0.6,0.47,0.72
25,"Swanseatown",0,0.08,0.01,0.08,0.09,0.07,0.2,0.03,0.03,0.02,0.05,0.81,0.09
13,"Alpharettacity",0,0.09,0,0.58,0.67,0.69,0.64,0.2,0.2,0.19,0.16,0.87,0.08
9,"Windsortown",0.01,0.11,0.02,0.15,0.19,0.29,0.39,0.1,0.11,0.15,0.19,0.81,0.07
21,"Nicholasvillecity",0.01,0.19,0,0,0,0.28,0.4,0,0,0.01,0.01,0.99,0.02
23,"Auburncity",0.01,0.24,0,0.44,0.33,0.36,0.32,0.09,0.06,0.06,0.05,0.7,0.07
55,"Superiorcity",0.01,0.21,0,0.2,0.21,0.33,0.32,0.02,0.02,0.03,0.03,0.96,0.03
45,"WestColumbiacity",0.01,0.29,0,0.33,0.42,0.41,0.35,0.03,0.03,0.03,0.02,0.97,0.01
25,"Medfordcity",0.02,0.14,0.05,0.33,0.32,0.3,0.31,0.27,0.24,0.2,0.19,0.73,0.14
40,"Enidcity",0.01,0.1,0,0.28,0.32,0.34,0.41,0.03,0.03,0.03,0.03,0.96,0.02
6,"Pinolecity",0,0.09,0.02,0.1,0.16,0.26,0.35,0.1,0.14,0.21,0.26,0.63,0.17
5,"Bentoncity",0,0.06,0,0,0,0,0.06,0,0,0,0,0.98,0.01
40,"Stillwatercity",0.01,0.13,0.02,1,1,1,0.95,0.62,0.49,0.43,0.35,0.86,0.06
6,"Tracycity",0.01,0.21,0.02,0.23,0.28,0.33,0.39,0.16,0.17,0.18,0.2,0.63,0.22
34,"Totowaborough",0,0.03,0.01,0.1,0.17,0.15,0.15,0.09,0.13,0.1,0.1,0.65,0.15
55,"Fitchburgcity",0,0.15,0,0.47,0.49,0.57,0.59,0.11,0.1,0.1,0.1,0.94,0.03
12,"FortMyerscity",0.09,0.91,0.01,0.29,0.39,0.51,0.59,0.09,0.11,0.13,0.14,0.84,0.13
34,"Weehawkentownship",0.01,0.46,0.03,0.26,0.34,0.37,0.45,0.72,0.81,0.82,0.91,0.01,0.97
48,"CedarHillcity",0,0.03,0,0.31,0.35,0.52,0.61,0.07,0.07,0.09,0.1,0.87,0.08
48,"Lubbockcity",0.09,0.24,0.04,0.56,0.53,0.59,0.6,0.13,0.11,0.11,0.1,0.64,0.17
22,"Kennercity",0.05,0.34,0.04,0.24,0.24,0.37,0.45,0.13,0.12,0.16,0.18,0.78,0.11
56,"Sheridancity",0,0.14,0,0.14,0.18,0.17,0.3,0.02,0.02,0.02,0.03,0.95,0.05
6,"Montebellocity",0.06,0.48,0.16,0.41,0.45,0.46,0.52,1,1,1,1,0,1
1,"Jaspercity",0.01,0.23,0,0.65,0.48,0.45,0.43,0.03,0.02,0.02,0.02,0.98,0.03
40,"Edmondcity",0.01,0.09,0.01,0.76,0.89,0.85,0.76,0.16,0.17,0.15,0.12,0.92,0.03
55,"BeaverDamcity",0,0.14,0,0.21,0.15,0.19,0.26,0.01,0.01,0.01,0.01,0.95,0.02
53,"Kelsocity",0.01,0.44,0,0.31,0.57,0.49,0.5,0.07,0.11,0.08,0.08,0.92,0.08
35,"Roswellcity",0.03,0.26,0.02,0.22,0.28,0.39,0.43,0.1,0.11,0.14,0.14,0.54,0.27
51,"Chesapeakecity",0.1,0.33,0.02,0.25,0.27,0.3,0.33,0.03,0.03,0.03,0.03,0.95,0.03
6,"RanchoCucamongacity",0.03,0.14,0.08,0.28,0.39,0.44,0.49,0.22,0.26,0.27,0.28,0.68,0.17
16,"IdahoFallscity",0.01,0.08,0.01,0.21,0.34,0.5,0.47,0.04,0.05,0.07,0.06,0.92,0.06
55,"Monroecity",0,0.09,0,0,0,0,0,0,0,0,0,0.94,0.03
9,"Waterfordtown",0,0.09,0.01,0.05,0.06,0.12,0.13,0.02,0.02,0.03,0.04,0.9,0.03
12,"HainesCitycity",0.02,0.63,0,0.24,0.41,0.5,0.58,0.08,0.11,0.12,0.13,0.87,0.13
39,"Bexleycity",0,0.07,0,0.35,0.41,0.38,0.36,0.11,0.11,0.09,0.08,0.9,0.01
35,"Gallupcity",0.03,0.66,0.01,0.3,0.35,0.38,0.46,0.1,0.1,0.1,0.11,0.29,0.24
40,"BrokenArrowcity",0.01,0.08,0.01,0.23,0.3,0.34,0.44,0.03,0.04,0.04,0.05,0.94,0.02
24,"Laurelcity",0.01,0.46,0.01,0.36,0.43,0.5,0.62,0.18,0.19,0.2,0.22,0.86,0.07
48,"Missioncity",0.01,0.15,0.04,0.3,0.31,0.35,0.42,0.45,0.42,0.43,0.48,0,1
55,"Sheboygancity",0.02,0.15,0.02,0.69,0.62,0.66,0.63,0.24,0.19,0.18,0.16,0.85,0.14
47,"JohnsonCitycity",0.02,0.16,0.01,0.64,0.63,0.56,0.5,0.07,0.06,0.05,0.04,0.97,0.02
39,"Greenvillecity",0,0.09,0,0.47,0.46,0.52,0.51,0.04,0.03,0.03,0.03,0.96,0.04
48,"DeSotocity",0.01,0.15,0.01,0.13,0.18,0.21,0.36,0.03,0.03,0.03,0.05,0.91,0.04
37,"Ashevillecity",0.05,0.38,0.01,0.2,0.23,0.32,0.43,0.03,0.03,0.04,0.04,0.94,0.05
39,"ForestParkcity",0.01,0.31,0,0.33,0.36,0.48,0.41,0.05,0.04,0.05,0.04,0.93,0.06
55,"WisconsinRapidscity",0.01,0.2,0,0.27,0.45,0.51,0.5,0.03,0.04,0.04,0.04,0.95,0.06
39,"SevenHillscity",0,0.02,0.01,0.05,0.04,0.09,0.11,0.03,0.03,0.06,0.06,0.7,0.15
34,"Lakewoodtownship",0.04,0.41,0.03,0.23,0.25,0.26,0.26,0.17,0.16,0.16,0.14,0.62,0.19
45,"Columbiacity",0.13,0.78,0.02,0.7,0.74,0.75,0.7,0.16,0.15,0.14,0.12,0.9,0.04
48,"Rowlettcity",0,0.1,0,0.22,0.37,0.46,0.53,0.05,0.07,0.08,0.09,0.89,0.07
24,"Cumberlandcity",0.02,0.26,0,0.16,0.12,0.12,0.17,0.01,0.01,0.01,0.01,0.97,0.02
6,"Alamedacity",0.03,0.23,0.09,0.31,0.37,0.47,0.49,0.37,0.39,0.45,0.44,0.61,0.22
25,"Nortontown",0,0.11,0,0.2,0.17,0.16,0.16,0.05,0.04,0.03,0.03,0.91,0.02
49,"BrighamCitycity",0,0.04,0,0,0,0,0.11,0,0,0,0.01,0.92,0.05
5,"ForrestCitycity",0.03,0.76,0,0.76,0.56,0.82,0.7,0.03,0.02,0.03,0.02,0.97,0.03
4,"Chandlercity",0.03,0.16,0.04,0.37,0.47,0.57,0.62,0.18,0.2,0.22,0.22,0.73,0.21
